,,WTS-12,WP12-12,,
Date,"Time, AST","TempC, 30cm","TempC, 325cm","Pressure Barom., mbar","Sensor Depth, m"
6/27/2014,21:00:00,1.071,3.049,1003.35,2.786
6/27/2014,22:00:00,0.989,3.049,1003.05,2.774
6/27/2014,23:00:00,0.715,3.261,1002.95,2.824
6/28/2014,0:00:00,1.262,3.472,1002.65,2.833
6/28/2014,1:00:00,1.344,3.472,1002.45,2.833
6/28/2014,2:00:00,1.317,3.472,1002.05,2.834
6/28/2014,3:00:00,1.724,3.472,1001.75,2.834
6/28/2014,4:00:00,1.859,3.472,1001.45,2.835
6/28/2014,5:00:00,1.994,3.472,1001.35,2.838
6/28/2014,6:00:00,1.886,3.472,1001.35,2.835
6/28/2014,7:00:00,1.94,3.472,1001.25,2.836
6/28/2014,8:00:00,1.994,3.472,1001.35,2.836
6/28/2014,9:00:00,1.913,3.472,1001.25,2.837
6/28/2014,10:00:00,1.778,3.367,1001.45,2.837
6/28/2014,11:00:00,1.289,3.367,1001.65,2.828
6/28/2014,12:00:00,1.344,3.472,1001.95,2.829
6/28/2014,13:00:00,1.317,3.472,1002.25,2.744
6/28/2014,14:00:00,1.262,3.578,1002.45,2.798
6/28/2014,15:00:00,1.425,3.578,1002.55,2.8
6/28/2014,16:00:00,1.044,3.683,1002.75,2.829
6/28/2014,17:00:00,0.77,3.683,1003.05,2.834
6/28/2014,18:00:00,0.989,3.683,1003.15,2.835
6/28/2014,19:00:00,1.126,3.683,1003.25,2.835
6/28/2014,20:00:00,1.017,3.683,1003.65,2.834
6/28/2014,21:00:00,1.099,3.683,1004.05,2.829
6/28/2014,22:00:00,2.074,3.893,1004.55,2.744
6/28/2014,23:00:00,2.182,3.788,1004.95,2.817
6/29/2014,0:00:00,2.343,3.788,1005.65,2.83
6/29/2014,1:00:00,1.262,3.788,1006.15,2.839
6/29/2014,2:00:00,1.507,3.788,1006.55,2.84
6/29/2014,3:00:00,1.832,3.788,1006.95,2.841
6/29/2014,4:00:00,1.913,3.788,1007.55,2.84
6/29/2014,5:00:00,1.371,3.788,1007.95,2.84
6/29/2014,6:00:00,1.317,3.788,1008.35,2.839
6/29/2014,7:00:00,1.643,3.788,1008.55,2.842
6/29/2014,8:00:00,2.047,3.788,1008.75,2.843
6/29/2014,9:00:00,2.262,3.788,1009.25,2.841
6/29/2014,10:00:00,2.477,3.893,1009.25,2.85
6/29/2014,11:00:00,2.182,3.893,1009.25,2.824
6/29/2014,12:00:00,2.503,4.102,1009.65,2.811
6/29/2014,13:00:00,1.805,4.311,1009.45,2.641
6/29/2014,14:00:00,1.94,4.207,1009.45,2.652
6/29/2014,15:00:00,1.289,4.207,1009.45,2.679
6/29/2014,16:00:00,1.588,4.207,1009.35,2.685
6/29/2014,17:00:00,2.983,4.207,1009.45,2.74
6/29/2014,18:00:00,2.236,4.207,1009.75,2.747
6/29/2014,19:00:00,3.958,4.207,1010.25,2.756
6/29/2014,20:00:00,4.115,4.207,1010.55,2.753
6/29/2014,21:00:00,4.532,4.207,1010.85,2.751
6/29/2014,22:00:00,3.801,4.207,1010.85,2.751
6/29/2014,23:00:00,2.503,4.207,1011.35,2.733
6/30/2014,0:00:00,3.38,4.207,1011.45,2.745
6/30/2014,1:00:00,2.797,4.207,1011.45,2.748
6/30/2014,2:00:00,2.61,4.207,1011.75,2.749
6/30/2014,3:00:00,2.61,4.207,1011.75,2.749
6/30/2014,4:00:00,2.744,4.207,1011.65,2.75
6/30/2014,5:00:00,3.063,4.207,1011.55,2.749
6/30/2014,6:00:00,3.406,4.207,1011.55,2.749
6/30/2014,7:00:00,3.406,4.207,1011.75,2.749
6/30/2014,8:00:00,3.168,4.102,1011.85,2.717
6/30/2014,9:00:00,3.195,4.102,1011.75,2.652
6/30/2014,10:00:00,3.036,4.102,1011.75,2.735
6/30/2014,11:00:00,3.248,4.102,1011.65,2.741
6/30/2014,12:00:00,3.459,4.102,1011.65,2.743
6/30/2014,13:00:00,3.722,4.207,1011.65,2.75
6/30/2014,14:00:00,3.301,4.102,1011.55,2.725
6/30/2014,15:00:00,4.246,4.207,1011.55,2.707
6/30/2014,16:00:00,4.402,4.207,1011.45,2.708
6/30/2014,17:00:00,4.506,4.207,1011.65,2.708
6/30/2014,18:00:00,4.662,4.207,1011.85,2.704
6/30/2014,19:00:00,4.74,4.207,1012.25,2.705
6/30/2014,20:00:00,4.921,4.311,1012.35,2.704
6/30/2014,21:00:00,5.257,4.311,1012.65,2.701
6/30/2014,22:00:00,5.076,4.311,1012.75,2.704
6/30/2014,23:00:00,4.844,4.415,1013.05,2.746
7/1/2014,0:00:00,4.61,4.311,1013.25,2.748
7/1/2014,1:00:00,4.558,4.415,1013.25,2.742
7/1/2014,2:00:00,4.74,4.415,1013.15,2.762
7/1/2014,3:00:00,4.61,4.415,1013.25,2.747
7/1/2014,4:00:00,4.636,4.415,1013.05,2.758
7/1/2014,5:00:00,4.74,4.415,1012.95,2.724
7/1/2014,6:00:00,4.74,4.415,1012.75,2.753
7/1/2014,7:00:00,5.411,4.415,1012.75,2.761
7/1/2014,8:00:00,5.591,4.415,1012.45,2.761
7/1/2014,9:00:00,5.668,4.415,1012.15,2.761
7/1/2014,10:00:00,5.642,4.415,1012.25,2.762
7/1/2014,11:00:00,5.745,4.415,1011.95,2.765
7/1/2014,12:00:00,7.368,4.415,1011.55,2.767
7/1/2014,13:00:00,8.245,4.415,1011.15,2.765
7/1/2014,14:00:00,8.095,4.519,1010.85,2.764
7/1/2014,15:00:00,7.645,4.519,1010.55,2.765
7/1/2014,16:00:00,7.645,4.519,1010.25,2.765
7/1/2014,17:00:00,7.645,4.519,1009.95,2.763
7/1/2014,18:00:00,7.67,4.623,1009.55,2.764
7/1/2014,19:00:00,7.544,4.623,1009.35,2.763
7/1/2014,20:00:00,7.444,4.623,1009.15,2.765
7/1/2014,21:00:00,7.444,4.623,1008.85,2.765
7/1/2014,22:00:00,7.494,4.727,1008.95,2.763
7/1/2014,23:00:00,7.343,4.727,1008.95,2.761
7/2/2014,0:00:00,7.393,4.727,1008.95,2.758
7/2/2014,1:00:00,7.544,4.831,1009.05,2.756
7/2/2014,2:00:00,8.27,4.831,1008.95,2.757
7/2/2014,3:00:00,8.245,4.831,1008.75,2.756
7/2/2014,4:00:00,8.195,4.934,1008.75,2.758
7/2/2014,5:00:00,8.295,4.934,1008.55,2.758
7/2/2014,6:00:00,8.369,5.037,1008.35,2.76
7/2/2014,7:00:00,8.344,5.037,1008.45,2.755
7/2/2014,8:00:00,8.295,5.141,1008.35,2.758
7/2/2014,9:00:00,8.419,5.141,1008.15,2.755
7/2/2014,10:00:00,8.494,5.244,1008.05,2.753
7/2/2014,11:00:00,8.593,5.244,1007.95,2.755
7/2/2014,12:00:00,8.767,5.347,1007.85,2.754
7/2/2014,13:00:00,8.916,5.347,1007.35,2.759
7/2/2014,14:00:00,8.965,5.45,1007.55,2.754
7/2/2014,15:00:00,9.139,5.552,1007.45,2.755
7/2/2014,16:00:00,9.114,5.552,1007.25,2.754
7/2/2014,17:00:00,9.139,5.655,1007.15,2.754
7/2/2014,18:00:00,9.163,5.655,1007.35,2.753
7/2/2014,19:00:00,9.139,5.757,1007.55,2.752
7/2/2014,20:00:00,9.114,5.757,1007.55,2.753
7/2/2014,21:00:00,9.114,5.86,1007.55,2.754
7/2/2014,22:00:00,9.139,5.86,1007.55,2.755
7/2/2014,23:00:00,9.163,5.86,1007.65,2.756
7/3/2014,0:00:00,9.163,5.962,1008.05,2.757
7/3/2014,1:00:00,9.089,5.962,1008.05,2.755
7/3/2014,2:00:00,9.287,5.962,1007.95,2.756
7/3/2014,3:00:00,9.287,6.064,1007.95,2.758
7/3/2014,4:00:00,9.583,6.064,1007.95,2.757
7/3/2014,5:00:00,9.485,6.166,1007.85,2.756
7/3/2014,6:00:00,9.312,6.166,1007.85,2.753
7/3/2014,7:00:00,9.262,6.166,1007.55,2.758
7/3/2014,8:00:00,9.238,6.268,1008.05,2.755
7/3/2014,9:00:00,9.386,6.268,1007.95,2.754
7/3/2014,10:00:00,9.509,6.268,1007.85,2.758
7/3/2014,11:00:00,9.731,6.37,1007.85,2.757
7/3/2014,12:00:00,10.32,6.37,1007.75,2.757
7/3/2014,13:00:00,10.149,6.37,1007.85,2.756
7/3/2014,14:00:00,10.026,6.37,1008.35,2.755
7/3/2014,15:00:00,9.928,6.471,1008.65,2.756
7/3/2014,16:00:00,9.977,6.471,1008.65,2.754
7/3/2014,17:00:00,10.173,6.471,1008.85,2.755
7/3/2014,18:00:00,11.248,6.573,1009.25,2.755
7/3/2014,19:00:00,11.394,6.573,1009.45,2.756
7/3/2014,20:00:00,11.54,6.573,1009.75,2.754
7/3/2014,21:00:00,10.932,6.674,1009.85,2.755
7/3/2014,22:00:00,10.516,6.877,1010.15,2.751
7/3/2014,23:00:00,10.59,6.877,1010.55,2.749
7/4/2014,0:00:00,10.614,6.978,1010.65,2.748
7/4/2014,1:00:00,11.127,6.978,1010.65,2.747
7/4/2014,2:00:00,11.127,6.978,1010.85,2.748
7/4/2014,3:00:00,11.078,7.079,1011.05,2.746
7/4/2014,4:00:00,10.858,7.079,1011.05,2.746
7/4/2014,5:00:00,10.687,7.079,1010.95,2.749
7/4/2014,6:00:00,10.59,7.179,1010.95,2.748
7/4/2014,7:00:00,10.541,7.179,1010.85,2.749
7/4/2014,8:00:00,10.663,7.179,1010.85,2.747
7/4/2014,9:00:00,10.858,7.179,1010.75,2.745
7/4/2014,10:00:00,11.005,7.28,1010.55,2.749
7/4/2014,11:00:00,11.224,7.28,1010.55,2.75
7/4/2014,12:00:00,11.492,7.28,1010.45,2.751
7/4/2014,13:00:00,11.662,7.28,1010.35,2.752
7/4/2014,14:00:00,12.025,7.381,1010.45,2.749
7/4/2014,15:00:00,12.025,7.381,1009.85,2.752
7/4/2014,16:00:00,12.025,7.381,1009.95,2.749
7/4/2014,17:00:00,11.977,7.481,1009.95,2.749
7/4/2014,18:00:00,12.05,7.481,1009.85,2.75
7/4/2014,19:00:00,12.001,7.481,1009.85,2.752
7/4/2014,20:00:00,12.074,7.481,1010.05,2.75
7/4/2014,21:00:00,12.122,7.582,1010.05,2.75
7/4/2014,22:00:00,12.074,7.582,1010.15,2.749
7/4/2014,23:00:00,13.618,7.682,1010.55,2.747
7/5/2014,0:00:00,13.161,7.682,1010.55,2.749
7/5/2014,1:00:00,12.847,7.682,1010.55,2.749
7/5/2014,2:00:00,12.654,7.782,1010.55,2.749
7/5/2014,3:00:00,12.654,7.782,1010.75,2.747
7/5/2014,4:00:00,12.534,7.882,1010.85,2.748
7/5/2014,5:00:00,12.582,7.882,1010.85,2.748
7/5/2014,6:00:00,12.219,7.882,1010.85,2.748
7/5/2014,7:00:00,12.122,7.983,1011.05,2.748
7/5/2014,8:00:00,12.122,7.983,1011.25,2.747
7/5/2014,9:00:00,12.195,7.983,1010.95,2.746
7/5/2014,10:00:00,12.268,7.983,1011.05,2.746
7/5/2014,11:00:00,12.63,8.082,1010.95,2.751
7/5/2014,12:00:00,12.944,8.082,1010.75,2.751
7/5/2014,13:00:00,13.185,8.082,1010.65,2.754
7/5/2014,14:00:00,13.353,8.182,1010.65,2.754
7/5/2014,15:00:00,14.601,8.182,1010.55,2.752
7/5/2014,16:00:00,14.433,8.282,1010.35,2.753
7/5/2014,17:00:00,14.649,8.282,1010.05,2.751
7/5/2014,18:00:00,14.457,8.382,1009.95,2.752
7/5/2014,19:00:00,14.409,8.382,1009.95,2.749
7/5/2014,20:00:00,14.433,8.481,1009.85,2.749
7/5/2014,21:00:00,14.433,8.581,1010.15,2.748
7/5/2014,22:00:00,14.314,8.581,1010.35,2.746
7/5/2014,23:00:00,13.906,8.68,1010.75,2.747
7/6/2014,0:00:00,13.546,9.176,1011.75,2.734
7/6/2014,1:00:00,13.473,9.176,1011.45,2.734
7/6/2014,2:00:00,13.858,9.077,1011.45,2.736
7/6/2014,3:00:00,14.433,9.077,1011.55,2.739
7/6/2014,4:00:00,14.17,9.176,1011.75,2.74
7/6/2014,5:00:00,13.522,9.176,1011.85,2.739
7/6/2014,6:00:00,13.762,9.275,1011.95,2.738
7/6/2014,7:00:00,13.281,9.275,1012.15,2.738
7/6/2014,8:00:00,13.642,9.373,1012.55,2.741
7/6/2014,9:00:00,13.762,9.373,1012.85,2.741
7/6/2014,10:00:00,13.906,9.373,1012.95,2.741
7/6/2014,11:00:00,14.026,9.472,1013.15,2.743
7/6/2014,12:00:00,14.074,9.472,1013.45,2.74
7/6/2014,13:00:00,14.242,9.571,1013.75,2.74
7/6/2014,14:00:00,14.457,9.571,1013.55,2.741
7/6/2014,15:00:00,14.721,9.571,1013.75,2.739
7/6/2014,16:00:00,15.008,9.669,1013.95,2.739
7/6/2014,17:00:00,15.294,9.669,1014.25,2.737
7/6/2014,18:00:00,15.103,9.768,1014.35,2.738
7/6/2014,19:00:00,14.649,9.768,1014.75,2.734
7/6/2014,20:00:00,14.649,9.866,1014.95,2.739
7/6/2014,21:00:00,14.505,9.965,1015.15,2.739
7/6/2014,22:00:00,14.505,9.965,1015.55,2.735
7/6/2014,23:00:00,14.361,10.063,1015.85,2.735
7/7/2014,0:00:00,14.242,10.063,1015.95,2.734
7/7/2014,1:00:00,14.074,10.063,1016.15,2.734
7/7/2014,2:00:00,14.002,10.161,1016.35,2.729
7/7/2014,3:00:00,13.81,10.161,1016.25,2.733
7/7/2014,4:00:00,13.618,10.161,1016.05,2.734
7/7/2014,5:00:00,13.522,10.161,1016.15,2.734
7/7/2014,6:00:00,13.401,10.161,1016.35,2.731
7/7/2014,7:00:00,13.353,10.259,1016.35,2.732
7/7/2014,8:00:00,13.305,10.259,1016.35,2.732
7/7/2014,9:00:00,13.233,10.259,1016.25,2.734
7/7/2014,10:00:00,12.944,10.259,1015.95,2.733
7/7/2014,11:00:00,13.329,10.259,1016.05,2.734
7/7/2014,12:00:00,13.329,10.259,1016.05,2.731
7/7/2014,13:00:00,13.425,10.259,1015.85,2.733
7/7/2014,14:00:00,13.473,10.259,1015.75,2.727
7/7/2014,15:00:00,13.546,10.259,1015.25,2.729
7/7/2014,16:00:00,13.666,10.259,1014.75,2.731
7/7/2014,17:00:00,13.666,10.259,1014.45,2.731
7/7/2014,18:00:00,13.522,10.259,1014.35,2.726
7/7/2014,19:00:00,13.81,10.357,1014.15,2.722
7/7/2014,20:00:00,13.834,10.357,1014.15,2.725
7/7/2014,21:00:00,13.497,10.357,1014.25,2.73
7/7/2014,22:00:00,13.449,10.357,1014.25,2.729
7/7/2014,23:00:00,12.944,10.357,1014.25,2.725
7/8/2014,0:00:00,12.896,10.357,1014.45,2.727
7/8/2014,1:00:00,12.582,10.357,1014.45,2.727
7/8/2014,2:00:00,12.364,10.357,1014.45,2.725
7/8/2014,3:00:00,11.929,10.357,1014.45,2.725
7/8/2014,4:00:00,11.443,10.357,1014.55,2.722
7/8/2014,5:00:00,12.098,10.357,1014.45,2.725
7/8/2014,6:00:00,11.565,10.357,1014.55,2.722
7/8/2014,7:00:00,11.321,10.259,1014.65,2.723
7/8/2014,8:00:00,11.71,10.259,1014.85,2.724
7/8/2014,9:00:00,11.953,10.259,1014.55,2.724
7/8/2014,10:00:00,12.098,10.161,1014.65,2.729
7/8/2014,11:00:00,11.734,10.161,1014.95,2.724
7/8/2014,12:00:00,11.783,10.161,1014.95,2.722
7/8/2014,13:00:00,11.856,10.161,1014.65,2.722
7/8/2014,14:00:00,11.953,10.161,1014.45,2.721
