,,WTS-28,WP12-28,,,,Float,,,,,Cond-3,,,
Date,"Time, AST","TempC, 30cm","TempC, 325cm","Pressure Barom., mbar","Sensor Depth, meters",,Date,"Time, AST",TempC,RH%,,Date,"Time, GMT-05:00","Full Range, ?S/cm","Temp, °C"
7/6/2015,11:00:00,17.272,17.189,1011.85,1.743,,7/6/2015,11:00:00,19.08,90.125,,,,,
7/6/2015,12:00:00,16.939,17.189,1011.25,1.732,,7/6/2015,12:00:00,19.508,93.279,,,,,
7/6/2015,13:00:00,17.391,17.379,1010.85,1.74,,7/6/2015,13:00:00,20.388,91.683,,,,,
7/6/2015,14:00:00,17.796,17.855,1010.35,1.737,,7/6/2015,14:00:00,21.652,73.012,,,,,
7/6/2015,15:00:00,17.915,18.045,1009.75,1.735,,7/6/2015,15:00:00,22.082,71.838,,,,,
7/6/2015,16:00:00,18.152,18.045,1009.15,1.737,,7/6/2015,16:00:00,22.633,70.796,,,,,
7/6/2015,17:00:00,18.438,18.426,1008.75,1.733,,7/6/2015,17:00:00,22.321,74.422,,,,,
7/6/2015,18:00:00,18.485,18.045,1008.15,1.736,,7/6/2015,18:00:00,23.016,70.188,,,,,
7/6/2015,19:00:00,18.319,18.045,1007.65,1.732,,7/6/2015,19:00:00,22.274,76.638,,,,,
7/6/2015,20:00:00,18.366,18.331,1007.05,1.735,,7/6/2015,20:00:00,21.509,83.424,,,,,
7/6/2015,21:00:00,18.485,18.426,1006.65,1.731,,7/6/2015,21:00:00,20.412,87.924,,,,,
7/6/2015,22:00:00,18.438,18.521,1006.45,1.733,,7/6/2015,22:00:00,19.484,90.466,,,,,
7/6/2015,23:00:00,18.319,18.426,1006.35,1.732,,7/6/2015,23:00:00,18.438,93.353,,,,,
7/7/2015,0:00:00,18.247,18.331,1006.05,1.734,,7/7/2015,0:00:00,17.486,93.559,,,,,
7/7/2015,1:00:00,18.129,18.236,1006.15,1.731,,7/7/2015,1:00:00,16.701,93.595,,,,,
7/7/2015,2:00:00,18.033,18.14,1006.05,1.732,,7/7/2015,2:00:00,15.891,94.743,,,,,
7/7/2015,3:00:00,17.962,18.045,1005.85,1.727,,7/7/2015,3:00:00,15.533,95.117,,,,,
7/7/2015,4:00:00,17.891,17.95,1005.55,1.731,,7/7/2015,4:00:00,15.605,93,,,,,
7/7/2015,5:00:00,17.724,17.855,1005.15,1.739,,7/7/2015,5:00:00,14.936,100,,,,,
7/7/2015,6:00:00,17.701,17.76,1004.95,1.729,,7/7/2015,6:00:00,14.721,100,,,,,
7/7/2015,7:00:00,17.772,17.855,1004.65,1.729,,7/7/2015,7:00:00,14.792,100,,,,,
7/7/2015,8:00:00,17.582,17.76,1004.35,1.754,,7/7/2015,8:00:00,14.792,100,,,,,
7/7/2015,9:00:00,17.486,17.57,1004.35,1.728,,7/7/2015,9:00:00,14.745,100,,,,,
7/7/2015,10:00:00,17.415,17.475,1004.25,1.758,,7/7/2015,10:00:00,14.625,100,,,,,
7/7/2015,11:00:00,17.486,17.57,1004.25,1.741,,7/7/2015,11:00:00,14.505,100,,,,,
7/7/2015,12:00:00,17.51,17.57,1004.45,1.729,,7/7/2015,12:00:00,14.361,100,,,,,
7/7/2015,13:00:00,17.486,17.475,1004.45,1.754,,7/7/2015,13:00:00,14.385,100,,,,,
7/7/2015,14:00:00,17.605,17.665,1004.65,1.739,,7/7/2015,14:00:00,14.314,100,,,,,
7/7/2015,15:00:00,17.582,17.665,1004.95,1.758,,7/7/2015,15:00:00,14.194,100,,,,,
7/7/2015,16:00:00,17.605,17.665,1005.45,1.734,,7/7/2015,16:00:00,13.834,100,,,,,
7/7/2015,17:00:00,17.558,17.665,1005.55,1.743,,7/7/2015,17:00:00,13.882,100,,,,,
7/7/2015,18:00:00,17.439,17.57,1005.95,1.757,,7/7/2015,18:00:00,13.112,100,,,,,
7/7/2015,19:00:00,17.296,17.379,1006.55,1.715,,7/7/2015,19:00:00,12.098,100,,,,,
7/7/2015,20:00:00,17.082,17.189,1006.85,1.755,,7/7/2015,20:00:00,13.377,100,,,,,
7/7/2015,21:00:00,16.82,16.999,1007.45,1.709,,7/7/2015,21:00:00,11.419,100,,,,,
7/7/2015,22:00:00,16.582,16.713,1008.25,1.719,,7/7/2015,22:00:00,11.613,100,,,,,
7/7/2015,23:00:00,16.225,16.332,1008.85,1.725,,7/7/2015,23:00:00,11.078,100,,,,,
7/8/2015,0:00:00,15.891,16.046,1009.45,1.751,,7/8/2015,0:00:00,10.345,100,,,,,
7/8/2015,1:00:00,15.533,15.664,1010.05,1.734,,7/8/2015,1:00:00,8.295,100,,,,,
7/8/2015,2:00:00,15.247,15.378,1010.75,1.704,,7/8/2015,2:00:00,10.149,100,,,,,
7/8/2015,3:00:00,14.888,15.091,1011.35,1.737,,7/8/2015,3:00:00,8.965,100,,,,,
7/8/2015,4:00:00,14.697,14.804,1011.95,1.732,,7/8/2015,4:00:00,9.04,100,,,,,
7/8/2015,5:00:00,14.457,14.613,1012.35,1.711,,7/8/2015,5:00:00,8.965,100,,,,,
7/8/2015,6:00:00,14.266,14.421,1012.55,1.719,,7/8/2015,6:00:00,8.519,100,,,,,
7/8/2015,7:00:00,14.05,14.23,1012.75,1.746,,7/8/2015,7:00:00,8.22,100,,,,,
7/8/2015,8:00:00,13.57,13.75,1013.05,1.751,,7/8/2015,8:00:00,8.693,100,,,,,
7/8/2015,9:00:00,13.738,13.75,1013.35,1.722,,7/8/2015,9:00:00,8.817,100,,,,,
7/8/2015,10:00:00,13.858,13.942,1013.55,1.719,,7/8/2015,10:00:00,9.46,100,,,,,
7/8/2015,11:00:00,13.906,13.942,1013.55,1.729,,7/8/2015,11:00:00,9.756,100,,,,,
7/8/2015,12:00:00,14.002,14.038,1013.55,1.712,,7/8/2015,12:00:00,10.026,100,,,,,
7/8/2015,13:00:00,14.098,14.134,1013.65,1.741,,7/8/2015,13:00:00,9.558,100,,,,,
7/8/2015,14:00:00,14.194,14.23,1013.55,1.724,,7/8/2015,14:00:00,10.1,100,,,,,
7/8/2015,15:00:00,14.146,14.23,1013.55,1.715,,7/8/2015,15:00:00,10.026,100,,,,,
7/8/2015,16:00:00,13.81,13.75,1013.45,1.724,,7/8/2015,16:00:00,9.089,100,,,,,
7/8/2015,17:00:00,13.906,13.942,1013.55,1.71,,7/8/2015,17:00:00,9.756,100,,,,,
7/8/2015,18:00:00,14.17,14.23,1013.55,1.698,,7/8/2015,18:00:00,10.173,100,,,,,
7/8/2015,19:00:00,14.17,14.23,1013.35,1.734,,7/8/2015,19:00:00,10.198,100,,,,,
7/8/2015,20:00:00,13.978,14.134,1013.35,1.717,,7/8/2015,20:00:00,9.015,100,,,,,
7/8/2015,21:00:00,13.618,13.846,1013.45,1.708,,7/8/2015,21:00:00,9.928,100,,,,,
7/8/2015,22:00:00,13.546,13.654,1013.65,1.729,,7/8/2015,22:00:00,9.064,100,,,,,
7/8/2015,23:00:00,13.425,13.365,1013.55,1.733,,7/8/2015,23:00:00,8.22,100,,,,,
7/9/2015,0:00:00,13.137,13.173,1013.95,1.707,,7/9/2015,0:00:00,7.97,100,,,,,
7/9/2015,1:00:00,12.847,12.98,1014.15,1.715,,7/9/2015,1:00:00,7.945,100,,,,,
7/9/2015,2:00:00,12.751,12.883,1014.25,1.709,,7/9/2015,2:00:00,6.687,100,,,,,
7/9/2015,3:00:00,12.678,12.787,1014.25,1.71,,7/9/2015,3:00:00,6.382,100,,,,,
7/9/2015,4:00:00,12.509,12.69,1014.25,1.707,,7/9/2015,4:00:00,6.281,100,,,,,
7/9/2015,5:00:00,12.461,12.401,1014.05,1.707,,7/9/2015,5:00:00,6.408,100,,,,,
7/9/2015,6:00:00,12.461,12.497,1014.15,1.704,,7/9/2015,6:00:00,6.23,100,,,,,
7/9/2015,7:00:00,12.364,12.497,1014.05,1.707,,7/9/2015,7:00:00,6.585,100,,,,,
7/9/2015,8:00:00,12.171,12.304,1014.05,1.707,,7/9/2015,8:00:00,6.914,100,,,,,
7/9/2015,9:00:00,12.147,12.207,1013.75,1.705,,7/9/2015,9:00:00,7.217,100,,,,,
7/9/2015,10:00:00,12.05,12.11,1013.55,1.707,,7/9/2015,10:00:00,7.945,100,,,,,
7/9/2015,11:00:00,12.098,12.11,1013.55,1.71,,7/9/2015,11:00:00,8.469,100,,,,,
7/9/2015,12:00:00,11.904,11.819,1013.45,1.718,,7/9/2015,12:00:00,9.064,100,,,,,
7/9/2015,13:00:00,12.122,12.207,1013.25,1.711,,7/9/2015,13:00:00,9.213,100,,,,,
7/9/2015,14:00:00,12.171,12.207,1013.25,1.717,,7/9/2015,14:00:00,9.657,100,,,,,
7/9/2015,15:00:00,12.292,12.304,1013.05,1.708,,7/9/2015,15:00:00,9.608,100,,,,,
7/9/2015,16:00:00,12.268,12.401,1012.65,1.709,,7/9/2015,16:00:00,9.854,100,,,,,
7/9/2015,17:00:00,12.364,12.401,1012.15,1.709,,7/9/2015,17:00:00,10.247,100,,,,,
7/9/2015,18:00:00,12.413,12.497,1011.85,1.724,,7/9/2015,18:00:00,9.78,100,,,,,
7/9/2015,19:00:00,12.389,12.497,1011.65,1.714,,7/9/2015,19:00:00,9.509,100,,,,,
7/9/2015,20:00:00,12.437,12.497,1011.55,1.717,,7/9/2015,20:00:00,10.001,100,,,,,
7/9/2015,21:00:00,12.195,12.304,1011.75,1.711,,7/9/2015,21:00:00,9.805,100,,,,,
7/9/2015,22:00:00,12.219,12.304,1011.75,1.708,,7/9/2015,22:00:00,8.717,100,,,,,
7/9/2015,23:00:00,12.147,12.207,1011.95,1.708,,7/9/2015,23:00:00,8.245,100,,,,,
7/10/2015,0:00:00,12.074,12.207,1012.25,1.71,,7/10/2015,0:00:00,8.419,100,,,,,
7/10/2015,1:00:00,12.001,12.11,1012.55,1.713,,7/10/2015,1:00:00,6.763,100,,,,,
7/10/2015,2:00:00,11.88,12.013,1012.65,1.704,,7/10/2015,2:00:00,6.636,100,,,,,
7/10/2015,3:00:00,11.783,11.916,1012.65,1.707,,7/10/2015,3:00:00,6.484,100,,,,,
7/10/2015,4:00:00,11.734,11.819,1012.55,1.706,,7/10/2015,4:00:00,6.102,100,,,,,
7/10/2015,5:00:00,11.637,11.819,1012.45,1.701,,7/10/2015,5:00:00,6.255,100,,,,,
7/10/2015,6:00:00,11.443,11.528,1012.15,1.702,,7/10/2015,6:00:00,6.408,100,,,,,
7/10/2015,7:00:00,11.346,11.431,1012.15,1.707,,7/10/2015,7:00:00,6.306,100,,,,,
7/10/2015,8:00:00,11.346,11.431,1012.15,1.707,,7/10/2015,8:00:00,6.661,100,,,,,
7/10/2015,9:00:00,11.443,11.528,1012.05,1.704,,7/10/2015,9:00:00,8.07,100,,,,,
7/10/2015,10:00:00,11.565,11.625,1012.05,1.704,,7/10/2015,10:00:00,9.608,100,,,,,
7/10/2015,11:00:00,11.734,11.722,1011.55,1.706,,7/10/2015,11:00:00,10.418,100,,,,,
7/10/2015,12:00:00,11.88,11.916,1011.45,1.709,,7/10/2015,12:00:00,11.053,100,,,,,
7/10/2015,13:00:00,12.098,12.11,1011.15,1.704,,7/10/2015,13:00:00,11.759,100,,,,,
7/10/2015,14:00:00,12.364,12.401,1010.85,1.705,,7/10/2015,14:00:00,11.516,100,,,,,
7/10/2015,15:00:00,12.509,12.594,1010.65,1.704,,7/10/2015,15:00:00,12.122,100,,,,,
7/10/2015,16:00:00,12.485,12.594,1010.35,1.706,,7/10/2015,16:00:00,10.394,100,,,,,
7/10/2015,17:00:00,12.678,12.69,1010.15,1.711,,7/10/2015,17:00:00,9.952,100,,,,,
7/10/2015,18:00:00,12.799,12.883,1009.95,1.701,,7/10/2015,18:00:00,10.051,100,,,,,
7/10/2015,19:00:00,12.944,12.98,1009.65,1.705,,7/10/2015,19:00:00,9.78,100,,,,,
7/10/2015,20:00:00,13.04,13.076,1009.65,1.706,,7/10/2015,20:00:00,9.163,100,,,,,
7/10/2015,21:00:00,12.896,12.98,1009.75,1.699,,7/10/2015,21:00:00,8.543,100,,,,,
7/10/2015,22:00:00,12.823,12.98,1009.75,1.705,,7/10/2015,22:00:00,8.17,100,,,,,
7/10/2015,23:00:00,12.678,12.787,1009.85,1.708,,7/10/2015,23:00:00,7.116,100,,,,,
7/11/2015,0:00:00,12.582,12.69,1009.95,1.708,,7/11/2015,0:00:00,6.661,100,,,,,
7/11/2015,1:00:00,12.413,12.497,1010.05,1.702,,7/11/2015,1:00:00,6.56,100,,,,,
7/11/2015,2:00:00,12.292,12.401,1010.15,1.701,,7/11/2015,2:00:00,5.693,100,,,,,
7/11/2015,3:00:00,12.122,12.207,1010.05,1.7,,7/11/2015,3:00:00,5.872,100,,,,,
7/11/2015,4:00:00,11.977,12.11,1009.95,1.699,,7/11/2015,4:00:00,5.179,100,,,,,
7/11/2015,5:00:00,11.929,12.013,1010.05,1.7,,7/11/2015,5:00:00,5.591,100,,,,,
7/11/2015,6:00:00,11.856,11.916,1009.95,1.699,,7/11/2015,6:00:00,5.591,100,,,,,
7/11/2015,7:00:00,11.783,11.916,1009.75,1.704,,7/11/2015,7:00:00,5.642,100,,,,,
7/11/2015,8:00:00,11.71,11.819,1009.45,1.702,,7/11/2015,8:00:00,6.408,100,,,,,
7/11/2015,9:00:00,11.637,11.722,1009.55,1.701,,7/11/2015,9:00:00,6.94,100,,,,,
7/11/2015,10:00:00,11.807,11.916,1009.55,1.703,,7/11/2015,10:00:00,7.82,100,,,,,
7/11/2015,11:00:00,11.929,12.013,1009.45,1.697,,7/11/2015,11:00:00,8.369,100,,,,,
7/11/2015,12:00:00,12.074,12.11,1009.05,1.698,,7/11/2015,12:00:00,9.435,100,,,,,
7/11/2015,13:00:00,12.243,12.304,1008.85,1.7,,7/11/2015,13:00:00,10.369,100,,,,,
7/11/2015,14:00:00,12.437,12.497,1008.45,1.705,,7/11/2015,14:00:00,10.98,100,,,,,
7/11/2015,15:00:00,12.678,12.69,1008.25,1.7,,7/11/2015,15:00:00,10.198,100,,,,,
7/11/2015,16:00:00,12.847,12.883,1008.15,1.71,,7/11/2015,16:00:00,9.952,100,,,,,
7/11/2015,17:00:00,12.944,13.076,1008.05,1.711,,7/11/2015,17:00:00,9.287,100,,,,,
7/11/2015,18:00:00,12.775,12.883,1007.85,1.697,,7/11/2015,18:00:00,9.015,100,,,,,
7/11/2015,19:00:00,12.871,12.883,1007.75,1.702,,7/11/2015,19:00:00,8.99,100,,,,,
7/11/2015,20:00:00,12.968,12.98,1008.05,1.706,,7/11/2015,20:00:00,8.618,100,,,,,
7/11/2015,21:00:00,12.968,13.076,1008.25,1.7,,7/11/2015,21:00:00,8.643,100,,,,,
7/11/2015,22:00:00,12.799,12.883,1008.45,1.7,,7/11/2015,22:00:00,8.17,100,,,,,
7/11/2015,23:00:00,12.606,12.69,1008.45,1.706,,7/11/2015,23:00:00,7.82,100,,,,,
7/12/2015,0:00:00,12.485,12.594,1008.35,1.702,,7/12/2015,0:00:00,7.619,100,,,,,
7/12/2015,1:00:00,12.364,12.497,1008.55,1.693,,7/12/2015,1:00:00,6.813,100,,,,,
7/12/2015,2:00:00,12.147,12.304,1008.65,1.702,,7/12/2015,2:00:00,7.268,100,,,,,
7/12/2015,3:00:00,11.904,12.013,1008.65,1.707,,7/12/2015,3:00:00,7.192,100,,,,,
7/12/2015,4:00:00,11.783,11.819,1008.55,1.701,,7/12/2015,4:00:00,6.611,100,,,,,
7/12/2015,5:00:00,11.759,11.819,1008.65,1.705,,7/12/2015,5:00:00,7.217,100,,,,,
7/12/2015,6:00:00,11.492,11.625,1008.65,1.697,,7/12/2015,6:00:00,6.636,100,,,,,
7/12/2015,7:00:00,11.589,11.722,1008.65,1.698,,7/12/2015,7:00:00,7.368,100,,,,,
7/12/2015,8:00:00,11.54,11.625,1008.65,1.703,,7/12/2015,8:00:00,6.509,100,,,,,
7/12/2015,9:00:00,11.297,11.528,1008.65,1.693,,7/12/2015,9:00:00,6.433,100,,,,,
7/12/2015,10:00:00,11.37,11.431,1008.75,1.697,,7/12/2015,10:00:00,7.041,100,,,,,
7/12/2015,11:00:00,11.37,11.431,1008.55,1.689,,7/12/2015,11:00:00,7.895,100,,,,,
7/12/2015,12:00:00,11.394,11.431,1008.45,1.702,,7/12/2015,12:00:00,8.095,100,,,,,
7/12/2015,13:00:00,11.321,11.334,1008.25,1.694,,7/12/2015,13:00:00,7.494,100,,,,,
7/12/2015,14:00:00,11.467,11.528,1008.15,1.698,,7/12/2015,14:00:00,8.444,100,,,,,
7/12/2015,15:00:00,11.613,11.625,1008.05,1.698,,7/12/2015,15:00:00,8.22,100,,,,,
7/12/2015,16:00:00,11.662,11.722,1007.75,1.696,,7/12/2015,16:00:00,8.444,100,,,,,
7/12/2015,17:00:00,11.783,11.819,1007.65,1.695,,7/12/2015,17:00:00,8.369,100,,,,,
7/12/2015,18:00:00,11.807,11.916,1007.75,1.698,,7/12/2015,18:00:00,7.519,100,,,,,
7/12/2015,19:00:00,11.686,11.722,1007.85,1.691,,7/12/2015,19:00:00,7.619,100,,,,,
7/12/2015,20:00:00,11.565,11.625,1007.95,1.692,,7/12/2015,20:00:00,6.661,100,,,,,
7/12/2015,21:00:00,11.443,11.528,1007.85,1.695,,7/12/2015,21:00:00,6.102,100,,,,,
7/12/2015,22:00:00,11.37,11.431,1007.85,1.684,,7/12/2015,22:00:00,6.077,100,,,,,
7/12/2015,23:00:00,11.297,11.431,1007.95,1.695,,7/12/2015,23:00:00,6.153,100,,,,,
7/13/2015,0:00:00,11.248,11.334,1008.05,1.692,,7/13/2015,0:00:00,5.745,100,,,,,
7/13/2015,1:00:00,11.078,11.236,1008.25,1.697,,7/13/2015,1:00:00,5.488,100,,,,,
7/13/2015,2:00:00,11.005,11.139,1008.15,1.693,,7/13/2015,2:00:00,5.745,100,,,,,
7/13/2015,3:00:00,10.883,10.944,1007.95,1.693,,7/13/2015,3:00:00,6.56,100,,,,,
7/13/2015,4:00:00,10.638,10.748,1007.95,1.696,,7/13/2015,4:00:00,6.889,100,,,,,
7/13/2015,5:00:00,10.761,10.846,1007.95,1.696,,7/13/2015,5:00:00,7.419,100,,,,,
7/13/2015,6:00:00,10.687,10.748,1007.95,1.693,,7/13/2015,6:00:00,7.745,100,,,,,
7/13/2015,7:00:00,10.614,10.748,1007.95,1.7,,7/13/2015,7:00:00,6.889,100,,,,,
7/13/2015,8:00:00,10.565,10.651,1007.95,1.696,,7/13/2015,8:00:00,7.167,100,,,,,
7/13/2015,9:00:00,10.541,10.651,1007.95,1.693,,7/13/2015,9:00:00,7.469,100,,,,,
7/13/2015,10:00:00,10.541,10.651,1007.95,1.684,,7/13/2015,10:00:00,7.77,100,,,,,
7/13/2015,11:00:00,10.516,10.651,1007.75,1.695,,7/13/2015,11:00:00,8.145,100,,,,,
7/13/2015,12:00:00,10.492,10.553,1007.65,1.699,,7/13/2015,12:00:00,8.419,100,,,,,
7/13/2015,13:00:00,10.614,10.651,1007.55,1.695,,7/13/2015,13:00:00,8.543,100,,,,,
7/13/2015,14:00:00,10.687,10.748,1007.15,1.696,,7/13/2015,14:00:00,8.767,100,,,,,
7/13/2015,15:00:00,10.736,10.748,1006.95,1.696,,7/13/2015,15:00:00,9.188,100,,,,,
7/13/2015,16:00:00,10.785,10.846,1006.75,1.698,,7/13/2015,16:00:00,8.841,100,,,,,
7/13/2015,17:00:00,10.712,10.748,1006.65,1.694,,7/13/2015,17:00:00,8.717,100,,,,,
7/13/2015,18:00:00,10.443,10.553,1006.65,1.696,,7/13/2015,18:00:00,9.015,100,,,,,
7/13/2015,19:00:00,10.198,10.259,1006.65,1.696,,7/13/2015,19:00:00,8.767,100,,,,,
7/13/2015,20:00:00,10.271,10.357,1006.85,1.692,,7/13/2015,20:00:00,8.693,100,,,,,
7/13/2015,21:00:00,10.345,10.357,1007.05,1.69,,7/13/2015,21:00:00,8.27,100,,,,,
7/13/2015,22:00:00,10.59,10.455,1007.25,1.691,,7/13/2015,22:00:00,8.145,100,,,,,
7/13/2015,23:00:00,10.614,10.748,1007.25,1.69,,7/13/2015,23:00:00,8.12,100,,,,,
7/14/2015,0:00:00,10.834,10.846,1007.35,1.691,,7/14/2015,0:00:00,7.645,100,,,,,
7/14/2015,1:00:00,10.541,10.748,1007.35,1.691,,7/14/2015,1:00:00,7.268,100,,,,,
7/14/2015,2:00:00,10.492,10.553,1007.45,1.689,,7/14/2015,2:00:00,7.268,100,,,,,
7/14/2015,3:00:00,10.369,10.455,1007.55,1.69,,7/14/2015,3:00:00,7.142,100,,,,,
7/14/2015,4:00:00,10.369,10.455,1007.55,1.69,,7/14/2015,4:00:00,7.116,100,,,,,
7/14/2015,5:00:00,10.345,10.455,1007.45,1.688,,7/14/2015,5:00:00,7.519,100,,,,,
7/14/2015,6:00:00,10.173,10.357,1007.55,1.688,,7/14/2015,6:00:00,7.77,100,,,,,
7/14/2015,7:00:00,10.051,10.161,1007.55,1.688,,7/14/2015,7:00:00,7.895,100,,,,,
7/14/2015,8:00:00,10.001,10.063,1007.55,1.688,,7/14/2015,8:00:00,8.245,100,,,,,
7/14/2015,9:00:00,9.977,10.063,1007.45,1.686,,7/14/2015,9:00:00,8.519,100,,,,,
7/14/2015,10:00:00,9.952,10.063,1007.25,1.689,,7/14/2015,10:00:00,8.866,100,,,,,
7/14/2015,11:00:00,9.952,10.063,1007.05,1.688,,7/14/2015,11:00:00,9.064,100,,,,,
7/14/2015,12:00:00,9.977,10.063,1006.85,1.688,,7/14/2015,12:00:00,9.509,100,,,,,
7/14/2015,13:00:00,10.026,9.965,1006.85,1.688,,7/14/2015,13:00:00,9.805,100,,,,,
7/14/2015,14:00:00,10.247,10.063,1006.75,1.688,,7/14/2015,14:00:00,10.001,100,,,,,
7/14/2015,15:00:00,10.418,10.161,1006.75,1.688,,7/14/2015,15:00:00,10.32,100,,,,,
7/14/2015,16:00:00,10.736,10.259,1006.65,1.687,,7/14/2015,16:00:00,10.418,100,,,,,
7/14/2015,17:00:00,10.81,10.357,1006.65,1.687,,7/14/2015,17:00:00,10.149,100,,,,,
7/14/2015,18:00:00,10.785,10.846,1006.45,1.691,,7/14/2015,18:00:00,10.149,100,,,,,
7/14/2015,19:00:00,10.81,10.944,1006.45,1.688,,7/14/2015,19:00:00,9.903,100,,,,,
7/14/2015,20:00:00,10.81,10.748,1006.55,1.687,,7/14/2015,20:00:00,9.657,100,,,,,
7/14/2015,21:00:00,10.663,10.748,1006.85,1.687,,7/14/2015,21:00:00,9.336,100,,,,,
7/14/2015,22:00:00,10.565,10.651,1006.95,1.684,,7/14/2015,22:00:00,9.015,100,,,,,
7/14/2015,23:00:00,10.59,10.651,1006.95,1.686,,7/14/2015,23:00:00,8.593,100,,,,,
7/15/2015,0:00:00,10.687,10.748,1007.05,1.687,,7/15/2015,0:00:00,8.419,100,,,,,
7/15/2015,1:00:00,10.736,10.651,1007.25,1.685,,7/15/2015,1:00:00,8.444,100,,,,,
7/15/2015,2:00:00,10.785,10.651,1007.35,1.687,,7/15/2015,2:00:00,8.095,100,,,,,
7/15/2015,3:00:00,10.663,10.748,1007.55,1.687,,7/15/2015,3:00:00,8.02,100,,,,,
7/15/2015,4:00:00,10.565,10.651,1007.55,1.688,,7/15/2015,4:00:00,7.695,100,,,,,
7/15/2015,5:00:00,10.467,10.553,1007.55,1.69,,7/15/2015,5:00:00,7.393,100,,,,,
7/15/2015,6:00:00,10.369,10.455,1007.65,1.687,,7/15/2015,6:00:00,7.67,100,,,,,
7/15/2015,7:00:00,10.541,10.651,1007.65,1.689,,7/15/2015,7:00:00,7.97,100,,,,,
7/15/2015,8:00:00,10.565,10.651,1007.45,1.686,,7/15/2015,8:00:00,8.045,100,,,,,
7/15/2015,9:00:00,10.492,10.553,1007.45,1.684,,7/15/2015,9:00:00,8.394,100,,,,,
7/15/2015,10:00:00,10.492,10.553,1007.45,1.686,,7/15/2015,10:00:00,8.643,100,,,,,
7/15/2015,11:00:00,10.541,10.651,1007.45,1.684,,7/15/2015,11:00:00,8.965,100,,,,,
7/15/2015,12:00:00,10.59,10.651,1007.35,1.687,,7/15/2015,12:00:00,9.41,100,,,,,
7/15/2015,13:00:00,10.663,10.748,1007.05,1.689,,7/15/2015,13:00:00,9.952,100,,,,,
7/15/2015,14:00:00,10.638,10.748,1006.75,1.687,,7/15/2015,14:00:00,10.296,100,,,,,
7/15/2015,15:00:00,10.614,10.651,1006.65,1.689,,7/15/2015,15:00:00,10.001,100,,,,,
7/15/2015,16:00:00,10.663,10.748,1006.65,1.689,,7/15/2015,16:00:00,10.394,100,,,,,
7/15/2015,17:00:00,10.663,10.748,1006.55,1.689,,7/15/2015,17:00:00,9.706,100,,,,,
7/15/2015,18:00:00,10.638,10.748,1006.65,1.696,,7/15/2015,18:00:00,9.682,100,,,,,
7/15/2015,19:00:00,10.785,10.846,1006.75,1.688,,7/15/2015,19:00:00,9.534,100,,,,,
7/15/2015,20:00:00,10.834,10.944,1006.65,1.684,,7/15/2015,20:00:00,9.41,100,,,,,
7/15/2015,21:00:00,10.81,10.944,1006.85,1.689,,7/15/2015,21:00:00,9.064,100,,,,,
7/15/2015,22:00:00,10.736,10.846,1006.95,1.688,,7/15/2015,22:00:00,8.817,100,,,,,
7/15/2015,23:00:00,10.59,10.748,1007.15,1.684,,7/15/2015,23:00:00,8.841,100,,,,,
7/16/2015,0:00:00,10.565,10.651,1007.05,1.685,,7/16/2015,0:00:00,8.866,100,,,,,
7/16/2015,1:00:00,10.565,10.651,1007.25,1.678,,7/16/2015,1:00:00,8.22,100,,,,,
7/16/2015,2:00:00,10.418,10.553,1007.45,1.686,,7/16/2015,2:00:00,7.242,100,,,,,
7/16/2015,3:00:00,10.271,10.357,1007.35,1.68,,7/16/2015,3:00:00,6.99,100,,,,,
7/16/2015,4:00:00,10.173,10.259,1007.25,1.686,,7/16/2015,4:00:00,6.813,100,,,,,
7/16/2015,5:00:00,10.222,10.259,1007.05,1.678,,7/16/2015,5:00:00,7.519,100,,,,,
7/16/2015,6:00:00,10.173,10.259,1007.05,1.686,,7/16/2015,6:00:00,7.091,100,,,,,
7/16/2015,7:00:00,10.075,10.161,1007.05,1.685,,7/16/2015,7:00:00,7.167,100,,,,,
7/16/2015,8:00:00,10.051,10.161,1006.85,1.682,,7/16/2015,8:00:00,7.041,100,,,,,
7/16/2015,9:00:00,10.051,10.161,1006.75,1.684,,7/16/2015,9:00:00,7.116,100,,,,,
7/16/2015,10:00:00,10.1,10.161,1006.75,1.683,,7/16/2015,10:00:00,7.82,100,,,,,
7/16/2015,11:00:00,10.1,10.161,1006.35,1.688,,7/16/2015,11:00:00,8.742,100,,,,,
7/16/2015,12:00:00,10.051,10.161,1005.95,1.693,,7/16/2015,12:00:00,9.188,100,,,,,
7/16/2015,13:00:00,10.32,10.357,1005.95,1.688,,7/16/2015,13:00:00,9.657,100,,,,,
7/16/2015,14:00:00,10.467,10.455,1005.75,1.695,,7/16/2015,14:00:00,10.173,100,,,,,
7/16/2015,15:00:00,10.761,10.748,1005.25,1.683,,7/16/2015,15:00:00,10.761,100,,,,,
7/16/2015,16:00:00,10.834,10.944,1004.95,1.688,,7/16/2015,16:00:00,10.834,100,,,,,
7/16/2015,17:00:00,10.956,11.041,1004.45,1.686,,7/16/2015,17:00:00,11.078,100,,,,,
7/16/2015,18:00:00,11.053,11.139,1003.85,1.686,,7/16/2015,18:00:00,10.834,100,,,,,
7/16/2015,19:00:00,11.151,11.236,1003.55,1.687,,7/16/2015,19:00:00,10.834,100,,,,,
7/16/2015,20:00:00,11.273,11.334,1003.35,1.691,,7/16/2015,20:00:00,10.98,100,,,,,
7/16/2015,21:00:00,11.273,11.334,1002.85,1.679,,7/16/2015,21:00:00,10.663,100,,,,,
