Date,"Time, ADT",TempC(-30cm),TempC(-250cm),"Water Level, m"
8/7/2012,1:00:00,10.075,9.965,0.612
8/7/2012,2:00:00,9.731,9.866,0.604
8/7/2012,3:00:00,9.583,9.669,0.61
8/7/2012,4:00:00,9.114,9.373,0.607
8/7/2012,5:00:00,8.941,9.275,0.609
8/7/2012,6:00:00,9.41,9.472,0.606
8/7/2012,7:00:00,9.41,9.472,0.602
8/7/2012,8:00:00,9.213,9.275,0.604
8/7/2012,9:00:00,9.287,9.275,0.615
8/7/2012,10:00:00,9.386,9.373,0.612
8/7/2012,11:00:00,9.829,9.768,0.605
8/7/2012,12:00:00,9.928,9.965,0.617
8/7/2012,13:00:00,9.928,9.965,0.602
8/7/2012,14:00:00,10.075,10.063,0.596
8/7/2012,15:00:00,9.756,10.063,0.601
8/7/2012,16:00:00,10.051,10.161,0.627
8/7/2012,17:00:00,10.075,10.161,0.604
8/7/2012,18:00:00,10.222,10.259,0.602
8/7/2012,19:00:00,10.369,10.357,0.603
8/7/2012,20:00:00,10.173,10.259,0.598
8/7/2012,21:00:00,10.001,10.063,0.605
8/7/2012,22:00:00,9.78,9.866,0.611
8/7/2012,23:00:00,9.534,9.669,0.598
8/8/2012,0:00:00,9.287,9.373,0.597
8/8/2012,1:00:00,9.163,9.275,0.609
8/8/2012,2:00:00,8.941,8.978,0.599
8/8/2012,3:00:00,8.817,8.879,0.598
8/8/2012,4:00:00,8.841,8.879,0.6
8/8/2012,5:00:00,8.693,8.779,0.607
8/8/2012,6:00:00,8.792,8.779,0.612
8/8/2012,7:00:00,8.469,8.581,0.589
8/8/2012,8:00:00,8.568,8.68,0.606
8/8/2012,9:00:00,8.543,8.581,0.587
8/8/2012,10:00:00,8.519,8.581,0.596
8/8/2012,11:00:00,8.668,8.779,0.59
8/8/2012,12:00:00,8.866,8.978,0.603
8/8/2012,13:00:00,8.891,8.978,0.596
8/8/2012,14:00:00,9.756,9.768,0.622
8/8/2012,15:00:00,10.051,10.063,0.587
8/8/2012,16:00:00,10.516,10.455,0.602
8/8/2012,17:00:00,10.932,10.944,0.618
8/8/2012,18:00:00,11.248,11.236,0.595
8/8/2012,19:00:00,11.248,11.334,0.591
8/8/2012,20:00:00,11.321,11.334,0.57
8/8/2012,21:00:00,11.224,11.236,0.604
8/8/2012,22:00:00,11.053,11.139,0.599
8/8/2012,23:00:00,10.956,10.944,0.596
8/9/2012,0:00:00,10.59,10.651,0.594
8/9/2012,1:00:00,10.467,10.455,0.594
8/9/2012,2:00:00,10.394,10.455,0.598
8/9/2012,3:00:00,10.271,10.259,0.594
8/9/2012,4:00:00,10.173,10.161,0.597
8/9/2012,5:00:00,10.1,10.063,0.598
8/9/2012,6:00:00,9.657,9.866,0.598
8/9/2012,7:00:00,9.706,9.768,0.597
8/9/2012,8:00:00,9.657,9.768,0.596
8/9/2012,9:00:00,9.41,9.472,0.597
8/9/2012,10:00:00,9.558,9.571,0.598
8/9/2012,11:00:00,9.583,9.669,0.595
8/9/2012,12:00:00,9.608,9.669,0.596
8/9/2012,13:00:00,9.829,9.866,0.602
8/9/2012,14:00:00,9.977,10.063,0.597
8/9/2012,15:00:00,9.903,9.866,0.6
8/9/2012,16:00:00,9.952,9.965,0.598
8/9/2012,17:00:00,9.879,9.965,0.597
8/9/2012,18:00:00,10.001,10.063,0.6
8/9/2012,19:00:00,9.952,9.965,0.608
8/9/2012,20:00:00,9.879,9.965,0.605
8/9/2012,21:00:00,9.854,9.965,0.6
8/9/2012,22:00:00,9.805,9.866,0.609
8/9/2012,23:00:00,9.632,9.669,0.596
8/10/2012,0:00:00,9.583,9.669,0.6
8/10/2012,1:00:00,9.558,9.571,0.601
8/10/2012,2:00:00,9.485,9.571,0.603
8/10/2012,3:00:00,9.41,9.472,0.605
8/10/2012,4:00:00,9.213,9.275,0.602
8/10/2012,5:00:00,9.188,9.275,0.601
8/10/2012,6:00:00,9.114,9.176,0.603
8/10/2012,7:00:00,9.089,9.176,0.604
8/10/2012,8:00:00,9.089,9.176,0.602
8/10/2012,9:00:00,9.064,9.176,0.606
8/10/2012,10:00:00,8.965,9.077,0.605
8/10/2012,11:00:00,8.841,8.978,0.598
8/10/2012,12:00:00,9.015,9.077,0.603
8/10/2012,13:00:00,9.04,9.176,0.603
8/10/2012,14:00:00,9.213,9.275,0.604
8/10/2012,15:00:00,9.262,9.373,0.606
8/10/2012,16:00:00,9.287,9.373,0.604
8/10/2012,17:00:00,9.583,9.571,0.611
8/10/2012,18:00:00,9.558,9.669,0.604
8/10/2012,19:00:00,9.558,9.669,0.607
8/10/2012,20:00:00,9.534,9.571,0.612
8/10/2012,21:00:00,9.46,9.571,0.605
8/10/2012,22:00:00,9.336,9.472,0.604
8/10/2012,23:00:00,9.089,9.176,0.608
8/11/2012,0:00:00,8.841,8.978,0.612
8/11/2012,1:00:00,8.643,8.68,0.604
8/11/2012,2:00:00,8.344,8.481,0.598
8/11/2012,3:00:00,8.494,8.581,0.604
8/11/2012,4:00:00,8.27,8.382,0.603
8/11/2012,5:00:00,8.12,8.182,0.597
8/11/2012,6:00:00,8.045,8.182,0.603
8/11/2012,7:00:00,7.97,8.082,0.602
8/11/2012,8:00:00,7.544,7.882,0.601
8/11/2012,9:00:00,7.494,7.682,0.602
8/11/2012,10:00:00,7.116,7.481,0.601
8/11/2012,11:00:00,7.343,7.381,0.603
8/11/2012,12:00:00,8.045,7.582,0.602
8/11/2012,13:00:00,8.17,8.182,0.602
8/11/2012,14:00:00,8.643,8.68,0.6
8/11/2012,15:00:00,,,
8/11/2012,16:00:00,,,
8/11/2012,17:00:00,,,
8/11/2012,18:00:00,,,
8/11/2012,19:00:00,,,
8/11/2012,20:00:00,,,
8/11/2012,21:00:00,,,
